run_id,environment,initial_state,backend,seed,episode,goal_id,goal_name,success,steps,total_reward
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,197,1,Z1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,198,1,Z1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,199,1,Z1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,200,1,Z1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,201,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,202,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,203,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,204,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,205,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,206,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,207,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,208,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,209,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,210,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,211,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,212,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,213,2,X0,True,10,9.91
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,214,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,215,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,216,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,217,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,218,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,219,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,220,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,221,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,222,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,223,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,224,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,225,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,226,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,227,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,228,2,X0,True,10,9.91
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,229,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,230,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,231,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,232,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,233,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,234,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,235,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,236,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,237,2,X0,True,10,9.91
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,238,2,X0,True,12,9.89
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,239,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,240,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,241,2,X0,True,12,9.89
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,242,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,243,2,X0,True,10,9.91
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,244,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,245,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,246,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,247,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,248,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,249,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,250,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,251,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,252,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,253,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,254,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,255,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,256,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,257,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,258,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,259,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,260,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,261,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,262,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,263,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,264,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,265,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,266,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,267,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,268,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,269,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,270,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,271,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,272,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,273,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,274,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,275,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,276,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,277,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,278,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,279,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,280,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,281,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,282,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,283,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,284,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,285,2,X0,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,286,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,287,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,288,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,289,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,290,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,291,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,292,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,293,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,294,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,295,2,X0,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,296,2,X0,True,10,9.91
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,297,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,298,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,299,2,X0,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,300,2,X0,True,2,9.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,301,3,X1,True,9,9.92
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,302,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,303,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,304,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,305,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,306,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,307,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,308,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,309,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,310,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,311,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,312,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,313,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,314,3,X1,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,315,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,316,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,317,3,X1,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,318,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,319,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,320,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,321,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,322,3,X1,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,323,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,324,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,325,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,326,3,X1,True,9,9.92
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,327,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,328,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,329,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,330,3,X1,False,15,-0.15
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,331,3,X1,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,332,3,X1,False,15,-0.15
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,333,3,X1,True,9,9.92
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,334,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,335,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,336,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,337,3,X1,True,7,9.94
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,338,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,339,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,340,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,341,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,342,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,343,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,344,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,345,3,X1,True,9,9.92
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,346,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,347,3,X1,True,9,9.92
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,348,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,349,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,350,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,351,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,352,3,X1,True,8,9.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,353,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,354,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,355,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,356,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,357,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,358,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,359,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,360,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,361,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,362,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,363,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,364,3,X1,True,12,9.89
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,365,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,366,3,X1,False,15,-0.15
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,367,3,X1,True,9,9.92
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,368,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,369,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,370,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,371,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,372,3,X1,True,9,9.92
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,373,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,374,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,375,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,376,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,377,3,X1,True,7,9.94
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,378,3,X1,True,13,9.88
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,379,3,X1,True,7,9.94
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,380,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,381,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,382,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,383,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,384,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,385,3,X1,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,386,3,X1,True,6,9.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,387,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,388,3,X1,True,12,9.89
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,389,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,390,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,391,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,392,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,393,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,394,3,X1,True,7,9.94
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,395,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,396,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,397,3,X1,True,4,9.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,398,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,399,3,X1,False,15,-0.15
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,400,3,X1,True,1,10.0
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,401,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,402,4,Z0_X0,True,7,10.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,403,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,404,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,405,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,406,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,407,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,408,4,Z0_X0,True,7,10.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,409,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,410,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,411,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,412,4,Z0_X0,True,7,10.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,413,4,Z0_X0,True,7,10.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,414,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,415,4,Z0_X0,True,11,10.91
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,416,4,Z0_X0,True,7,10.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,417,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,418,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,419,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,420,4,Z0_X0,True,7,10.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,421,4,Z0_X0,False,15,0.8599999999999999
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,422,4,Z0_X0,True,11,10.91
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,423,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,424,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,425,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,426,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,427,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,428,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,429,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,430,4,Z0_X0,True,15,10.87
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,431,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,432,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,433,4,Z0_X0,False,15,0.8599999999999999
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,434,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,435,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,436,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,437,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,438,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,439,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,440,4,Z0_X0,True,13,10.89
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,441,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,442,4,Z0_X0,False,15,0.8599999999999999
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,443,4,Z0_X0,True,13,10.89
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,444,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,445,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,446,4,Z0_X0,True,3,10.99
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,447,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,448,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,449,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,450,4,Z0_X0,True,7,10.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,451,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,452,4,Z0_X0,True,15,10.87
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,453,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,454,4,Z0_X0,False,15,0.8599999999999999
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,455,4,Z0_X0,True,7,10.95
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,456,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,457,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,458,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,459,4,Z0_X0,True,9,10.93
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,460,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,461,4,Z0_X0,False,15,0.86
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,462,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,463,4,Z0_X0,True,5,10.97
qubit-zx-weak__one__gru__seed0,qubit-zx-weak,one,gru,0,464,4,Z0_X0,True,11,10.91
